Cod_DC,SUM_Total_censo humano,Shape_Leng,Shape_Area,Cod _prov,Cod _prov,Cod _prov,CCAA,COD_CCAA,Prov,Tasa_CCAA,Estimacion mascotas CP
0301408,40625.00000000000,81078.05106390000,123950298.66600000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,7499.572845
0301501,18684.00000000000,19144.81636400000,6726996.62477000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,3449.157392
0301502,3091.00000000000,65124.23724530000,36329972.73170000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,570.6136532
0301601,111.00000000000,12324.29303560000,8824813.47332000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,20.49114057
0301701,509.00000000000,5087.24212400000,701132.05954700000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,93.96387884
0301801,7005.00000000000,6318.93747053000,538999.43818800000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1293.157115
0301802,5375.00000000000,3499.89294910000,398729.21432500000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,992.2511764
0301803,11640.00000000000,31933.76760940000,33468374.39160000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2148.800687
0301901,3763.00000000000,2750.99234759000,286232.29598700000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,694.6681259
0301902,4681.00000000000,2564.91980451000,335622.05154500000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,864.1353966
0301903,6086.00000000000,3932.92016146000,542726.79453000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1123.505239
0301904,6939.00000000000,43998.93947350000,69717492.87660000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1280.973193
0302001,121.00000000000,17179.16420650000,11251389.09110000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,22.33718927
0302101,3481.00000000000,4725.24469440000,566554.97326900000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,642.6095526
0302102,3774.00000000000,44008.28496430000,49720128.32630000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,696.6987795
0302201,173.00000000000,16411.00157550000,9045202.64533000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,31.93664251
0302301,1704.00000000000,26684.46280010000,34892745.79210000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,314.5666985
0302401,5642.00000000000,15350.85977980000,9113641.97083000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1041.540677
0302501,2016.00000000000,16667.26265330000,12362162.53000000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,372.163418
0302601,2394.00000000000,17619.24369820000,7396302.20456000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,441.9440588
0302701,254.00000000000,21119.45371350000,15697550.70080000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,46.88963699
0302801,1089.00000000000,20483.47492740000,20224357.38460000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,201.0347035
0302901,548.00000000000,17585.60971080000,18468574.81520000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,101.1634688
0303001,1245.00000000000,13143.20317290000,7490568.16179000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,229.8330632
0303101,17318.00000000000,5553.00394158000,807423.77824800000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,3196.987139
0303102,20981.00000000000,15651.67299690000,12052640.73820000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,3873.194778
0303103,22363.00000000000,13334.92393410000,7776915.63819000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,4128.318708
0303104,11522.00000000000,25878.40748460000,17651471.34640000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2127.017312
0303201,112.00000000000,18208.99573230000,13694543.13920000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,20.67574544
0303301,140.00000000000,15539.43017220000,11888146.66350000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,25.8446818
0303401,3538.00000000000,8923.04036462000,4445621.26975000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,653.1320301
0303501,738.00000000000,16496.98085360000,9542596.47043000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,136.2383941
0303601,108.00000000000,10656.02063690000,3380534.01887000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,19.93732596
0303701,536.00000000000,41288.22547910000,38007602.06220000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,98.94821033
0303801,427.00000000000,10395.04348820000,5574381.95481000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,78.8262795
0303901,105.00000000000,14026.95768120000,9518442.34066000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,19.38351135
0304001,456.00000000000,12228.87737690000,3508661.16976000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,84.17982073
0304101,7583.00000000000,6342.12169728000,893814.56858200000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1399.858729
0304102,4789.00000000000,60168.42160150000,68844663.66600000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,884.0727225
0304201,4926.00000000000,16783.57413100000,12624475.84410000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,909.3635897
0304301,3606.00000000000,40764.80352610000,98161692.55760000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,665.6851613
0304401,7360.00000000000,13484.74370810000,4073205.20891000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1358.691843
0304501,434.00000000000,16565.82457010000,13662262.70100000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,80.11851359
0304601,3512.00000000000,27587.34816300000,33842362.85750000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,648.3323035
0304701,12771.00000000000,4285.51156147000,664004.37572600000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2357.588795
0304702,13138.00000000000,32628.92619850000,22839889.64990000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2425.338782
0304801,2096.00000000000,2631.51280227000,153799.44589600000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,386.9318076
0304802,5722.00000000000,33328.03324340000,34504236.10120000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1056.309066
0304901,12328.00000000000,8479.99475432000,2204142.48704000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2275.808838
0304902,7103.00000000000,46715.72261970000,22656056.37680000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1311.248392
0305001,17043.00000000000,43108.40736310000,44047707.01570000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,3146.2208
0305002,8278.00000000000,11020.45959260000,3618819.62671000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1528.159114
0305003,4837.00000000000,21077.93066270000,7551145.81868000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,892.9337563
0305101,442.00000000000,25810.98283420000,21470693.50470000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,81.59535255
0305201,1210.00000000000,23780.60507100000,19672451.25340000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,223.3718927
0305301,4317.00000000000,5885.00359369000,1289007.40680000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,796.9392239
0305302,7018.00000000000,62012.25913690000,113253658.18300000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1295.556978
0305401,441.00000000000,28218.76765750000,45952966.74600000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,81.41074768
0305501,9342.00000000000,20286.53363030000,19901738.22500000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1724.578696
0305601,9292.00000000000,9340.65053608000,1761892.37973000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1715.348452
0305602,2019.00000000000,45741.31875440000,50999610.88310000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,372.7172326
0305701,304.00000000000,30764.28036880000,40060127.04160000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,56.11988049
0305801,7489.00000000000,35509.51750440000,16766540.08920000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1382.505872
0305901,11810.00000000000,2909.37289157000,391511.15903000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2180.183515
0305902,4726.00000000000,4955.44660389000,527746.62339300000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,872.4426157
0305903,3113.00000000000,2865.28527472000,275907.37792600000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,574.6749604
0305904,4518.00000000000,4603.17809886000,421617.15832900000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,834.0448028
0305905,5925.00000000000,58665.69355350000,103232226.77800000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1093.783855
0306001,136.00000000000,18282.26113420000,16714465.64060000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,25.10626232
0306101,1792.00000000000,11032.26356810000,7094488.37005000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,330.8119271
0306201,672.00000000000,7223.61592807000,3061806.05906000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,124.0544727
0306301,7504.00000000000,38143.83643510000,13378899.89060000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1385.274945
0306302,11139.00000000000,25473.60216030000,10833140.98320000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2056.313647
0306303,10332.00000000000,47165.76330350000,31348437.35020000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1907.337517
0306304,16918.00000000000,22319.27942580000,10818814.11460000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,3123.145191
0306401,6510.00000000000,6394.96557559000,1347293.11921000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1201.777704
0306402,1376.00000000000,27844.73349550000,17262650.92530000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,254.0163012
0306501,30577.00000000000,10049.95141830000,2611113.30811000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,5644.663111
0306502,35861.00000000000,11668.10286730000,4438371.45125000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,6620.115244
0306503,35351.00000000000,7614.24106184000,2248049.06639000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,6525.96676
0306504,29680.00000000000,4646.80551560000,1264898.21580000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,5479.072542
0306505,32470.00000000000,4236.61283711000,855449.48917900000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,5994.12013
0306506,30056.00000000000,4843.79259669000,1280606.78450000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,5548.483973
0306507,44290.00000000000,112682.38814100000,313552938.91200000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,8176.149693
0306601,6565.00000000000,7995.02891480000,1655970.79724000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1211.930972
0306602,5624.00000000000,4270.74942684000,545809.46558500000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1038.217789
0306603,1596.00000000000,36975.22855580000,40945355.36880000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,294.6293726
0306604,25861.00000000000,7725.10137932000,1913904.55469000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,4774.066544
0306605,13392.00000000000,5123.79767815000,681223.35468400000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2472.228419
0306701,100.00000000000,15767.26402970000,10180556.15770000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,18.460487
0306801,50.00000000000,12930.97955580000,9730073.39205000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,9.230243501
0306901,8864.00000000000,30251.55565000000,42469843.96730000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1636.337568
0307001,4624.00000000000,12894.00996850000,4342173.73761000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,853.612919
0307101,3141.00000000000,4039.27711819000,430660.57777000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,579.8438967
0307102,3440.00000000000,24108.51718120000,19919512.52530000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,635.0407529
0307201,567.00000000000,12488.72030400000,9575488.74831000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,104.6709613
0307301,288.00000000000,18985.52301560000,9110971.51606000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,53.16620257
0307401,2674.00000000000,41291.88146990000,7172277.15258000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,493.6334224
0307501,268.00000000000,21142.25679560000,15979258.02510000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,49.47410517
0307601,17284.00000000000,31523.13037830000,35621105.57660000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,3190.710574
0307701,2720.00000000000,36756.34603330000,68413904.17550000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,502.1252465
0307801,1307.00000000000,15128.27816000000,12545866.01200000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,241.2785651
0307901,5689.00000000000,5319.22606691000,693519.13952100000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1050.217106
0307902,8231.00000000000,7297.19055240000,1000198.27286000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1519.482685
0307903,10020.00000000000,40792.98202200000,61118499.25520000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1849.740798
0308001,2101.00000000000,18441.84201880000,12205265.46490000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,387.8548319
0308101,910.00000000000,2552.86796540000,210009.13471500000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,167.9904317
0308102,2114.00000000000,34093.21988810000,34460054.53740000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,390.2546952
0308201,7481.00000000000,4519.88976527000,813220.59458800000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1381.029033
0308202,5389.00000000000,16770.10440130000,4818798.96321000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,994.8356446
0308203,17379.00000000000,69220.87087680000,63114882.54320000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,3208.248036
0308301,7029.00000000000,68062.68632960000,163823083.83300000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1297.587631
0308401,588.00000000000,24609.61802900000,31782644.55510000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,108.5476636
0308501,1021.00000000000,26976.76470080000,22089813.22190000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,188.4815723
0308601,256.00000000000,16194.71111690000,9777166.50172000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,47.25884673
0308801,8831.00000000000,40275.86756400000,79502611.68190000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1630.245607
0308901,9932.00000000000,6506.24765615000,1163247.34045000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1833.495569
0308902,2589.00000000000,61471.49424690000,151168309.19700000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,477.9420085
0309001,12839.00000000000,11210.67833290000,3930466.47362000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2370.141926
0309002,14236.00000000000,37124.98584950000,43961862.34510000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2628.03493
0309101,576.00000000000,11828.82630040000,5818015.66406000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,106.3324051
0309201,9230.00000000000,31531.17394750000,30512492.88030000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1703.90295
0309301,15544.00000000000,9024.66242279000,2439945.92135000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2869.4981
0309302,7767.00000000000,5163.75329802000,770115.69838400000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1433.826025
0309303,2481.00000000000,53940.66390880000,72371338.50400000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,458.0046825
0309401,19104.00000000000,31426.52562830000,21378221.48620000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,3526.691437
0309501,7323.00000000000,20095.82944730000,10425029.90420000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1351.861463
0309601,7826.00000000000,33937.42043160000,48235340.18170000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1444.717713
0309701,2428.00000000000,26199.47914110000,17743720.27350000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,448.2206244
0309801,866.00000000000,30340.57508490000,23949197.76200000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,159.8678174
0309901,7112.00000000000,6892.97863001000,1059993.35935000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1312.909836
0309902,11215.00000000000,4326.42728009000,716375.69599200000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,2070.343617
0309903,5000.00000000000,5286.78790967000,930865.07880700000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,923.0243501
0309904,9372.00000000000,7761.74546786000,1185822.43110000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1730.116842
0309905,27232.00000000000,98343.11779200000,154620753.62800000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,5027.159821
0309906,8590.00000000000,46391.94799940000,45044253.49750000000,03,3,03,Comunitat Valenciana,10,Alicante/Alacant,0.18460487,1585.755834
